age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,promotion_usage,satisfaction_score,Cluster
22,0,38398,HighSchool,West,Regular,occasional,12290,Electronics,0,4,2
19,0,21343,Bachelor,North,Regular,frequent,6464,Health,1,5,0
30,1,8455,College,East,Regular,occasional,2703,Health,0,5,0
33,1,9783,College,North,Regular,occasional,3378,Electronics,0,8,0
36,1,43604,Masters,West,Silver,rare,20805,Food,0,6,1
43,0,26644,Bachelor,North,Regular,rare,7726,Health,1,6,0
30,1,42766,Bachelor,West,Regular,rare,15020,Clothing,0,4,2
24,0,45188,Bachelor,South,Regular,rare,13747,Electronics,0,5,2
27,0,26777,College,West,Regular,rare,11307,Electronics,0,5,0
37,0,25803,College,West,Regular,occasional,10185,Food,1,4,0
31,0,32497,Bachelor,West,Silver,frequent,15306,Electronics,1,7,1
35,0,12377,HighSchool,South,Regular,rare,3864,Health,0,4,0
27,0,17692,Bachelor,South,Regular,frequent,6504,Clothing,1,3,0
30,0,42042,College,East,Silver,rare,17046,Books,1,4,1
28,0,45465,Bachelor,West,Silver,rare,17157,Clothing,1,5,1
41,1,22916,Bachelor,East,Silver,frequent,7398,Clothing,0,6,3
22,0,22998,College,West,Regular,occasional,7880,Food,1,6,0
30,1,19113,HighSchool,East,Regular,rare,5852,Electronics,0,5,0
28,1,45423,College,North,Silver,rare,18843,Food,1,6,1
38,1,16484,College,North,Regular,occasional,5124,Electronics,0,4,0
30,0,34613,College,East,Silver,rare,14914,Books,0,4,1
38,0,40939,College,East,Regular,occasional,12753,Clothing,1,6,2
30,1,49822,HighSchool,East,Silver,frequent,20158,Health,0,6,1
28,0,31047,College,East,Silver,occasional,12668,Health,0,5,1
26,1,41675,Masters,North,Regular,rare,16002,Food,0,6,2
31,0,14728,College,West,Silver,frequent,5402,Clothing,0,5,3
39,0,19739,College,West,Regular,frequent,6356,Food,0,4,0
33,1,31885,College,South,Silver,rare,11784,Clothing,0,7,1
27,0,21480,Masters,East,Regular,frequent,5846,Clothing,0,5,0
25,1,42827,Bachelor,West,Regular,rare,12534,Home,0,6,2
40,0,24113,Bachelor,West,Regular,occasional,9725,Books,0,3,0
29,1,21210,College,West,Regular,rare,6816,Clothing,0,6,0
29,0,47985,College,East,Regular,occasional,13498,Clothing,1,7,2
31,0,18926,Masters,North,Regular,occasional,7116,Books,0,7,0
32,0,9501,HighSchool,East,Gold,rare,3315,Electronics,1,5,4
34,0,17385,College,East,Regular,occasional,6094,Electronics,0,3,0
30,1,35460,College,East,Regular,occasional,11654,Electronics,0,5,2
28,1,32667,HighSchool,East,Gold,rare,10493,Electronics,1,6,4
30,0,28116,Masters,South,Gold,frequent,8661,Electronics,0,6,4
28,0,9538,College,East,Regular,rare,2964,Electronics,0,4,0
29,0,12244,College,North,Silver,frequent,3649,Electronics,0,4,3
31,0,24862,College,South,Silver,rare,9830,Clothing,1,5,3
30,1,9982,Bachelor,East,Regular,occasional,2550,Clothing,0,3,0
28,0,27032,Bachelor,North,Silver,rare,9381,Electronics,0,4,3
38,0,21289,College,East,Regular,rare,6736,Food,0,3,0
34,1,22370,Bachelor,North,Regular,rare,6540,Electronics,0,4,0
22,1,16836,College,West,Regular,rare,5084,Food,0,5,0
26,0,39193,College,West,Regular,frequent,16531,Food,0,4,2
32,0,38253,College,West,Regular,rare,16275,Books,0,5,2
25,0,37745,College,East,Silver,rare,10542,Beauty,1,5,1
32,0,26829,Bachelor,North,Silver,occasional,8807,Food,0,7,3
32,1,16270,HighSchool,East,Silver,rare,6159,Electronics,0,3,3
28,0,15483,College,South,Regular,occasional,4526,Clothing,0,6,0
37,0,27373,Masters,North,Regular,occasional,8790,Beauty,0,6,0
34,0,11046,College,West,Regular,frequent,3388,Electronics,0,6,0
34,0,42614,Masters,South,Silver,occasional,13114,Electronics,1,5,1
23,0,41145,College,West,Regular,frequent,17504,Food,0,5,2
29,0,48694,HighSchool,South,Regular,rare,17758,Electronics,0,5,2
49,0,43524,HighSchool,West,Regular,occasional,18666,Food,0,4,2
28,0,45808,College,West,Silver,rare,19488,Electronics,1,5,1
32,1,19598,Bachelor,South,Silver,rare,6078,Clothing,0,6,3
31,0,44786,College,South,Silver,occasional,12818,Food,0,6,1
32,0,21647,HighSchool,West,Regular,occasional,6967,Books,0,5,0
32,0,22125,HighSchool,West,Silver,rare,9317,Beauty,1,5,3
31,1,47433,Bachelor,East,Silver,frequent,17468,Books,1,5,1
24,1,46721,HighSchool,South,Regular,frequent,19913,Health,0,5,2
28,0,12376,College,South,Silver,rare,5246,Food,0,5,3
23,0,47205,College,South,Regular,rare,15948,Electronics,1,4,2
30,0,11355,HighSchool,South,Regular,occasional,3732,Health,0,7,0
35,1,39935,College,South,Regular,occasional,13218,Food,0,4,2
24,1,37355,College,East,Regular,rare,14853,Food,0,6,2
27,1,34901,College,South,Regular,rare,10521,Clothing,1,6,2
34,1,46757,College,South,Silver,rare,16192,Health,0,6,1
31,0,47352,HighSchool,South,Regular,frequent,17205,Electronics,0,6,2
31,1,48652,Bachelor,South,Regular,rare,17509,Health,1,4,2
26,0,31492,College,East,Regular,rare,13892,Clothing,0,4,2
34,1,14501,College,East,Regular,occasional,4379,Clothing,0,5,0
33,0,10912,Bachelor,South,Silver,frequent,3979,Books,0,4,3
26,1,14821,College,East,Regular,occasional,6438,Electronics,0,5,0
26,1,34471,Masters,West,Silver,occasional,13190,Electronics,0,5,1
35,0,26941,College,West,Gold,frequent,10400,Clothing,0,7,4
27,0,16375,College,South,Regular,rare,5262,Books,0,4,0
30,0,9913,College,South,Silver,rare,3457,Electronics,0,6,3
24,0,27189,HighSchool,West,Regular,rare,9634,Clothing,1,5,0
31,1,29096,HighSchool,West,Regular,rare,9860,Books,1,6,2
22,1,23585,Masters,North,Regular,occasional,7729,Food,0,3,0
23,0,12020,College,West,Regular,rare,3473,Electronics,0,4,0
32,0,23059,Bachelor,West,Regular,occasional,10150,Books,0,7,0
24,1,47987,College,West,Regular,rare,15777,Electronics,0,5,2
31,1,14162,College,East,Regular,occasional,4878,Food,0,7,0
34,0,35443,Bachelor,West,Regular,rare,12238,Health,1,5,2
28,1,34581,College,South,Silver,rare,11489,Food,0,4,1
32,1,8687,College,North,Silver,occasional,2850,Books,0,7,3
35,1,33870,Bachelor,West,Gold,rare,12329,Electronics,1,5,4
24,1,10581,Bachelor,South,Silver,occasional,3753,Health,1,6,3
24,1,30387,Bachelor,North,Regular,rare,13506,Books,0,5,2
37,1,42141,College,South,Regular,occasional,16670,Electronics,0,6,2
16,1,49348,HighSchool,South,Regular,occasional,13589,Books,0,4,2
30,1,46065,College,North,Gold,occasional,14246,Clothing,0,5,4
30,0,14455,College,East,Regular,occasional,5736,Health,1,6,0
33,0,18159,College,North,Regular,occasional,4519,Electronics,0,6,0
32,1,33274,College,East,Gold,frequent,14782,Electronics,1,5,4
32,0,44435,College,South,Silver,occasional,19352,Food,1,5,1
36,1,49496,Bachelor,North,Regular,rare,20439,Electronics,0,6,2
33,0,35359,College,East,Silver,rare,16092,Books,0,5,1
27,0,33722,Bachelor,West,Silver,rare,11747,Health,0,3,1
29,1,14823,HighSchool,East,Regular,rare,4412,Food,0,4,0
28,0,16851,Bachelor,East,Regular,occasional,6908,Food,0,6,0
28,1,13258,College,South,Regular,occasional,4410,Clothing,1,4,0
33,0,43186,College,North,Silver,frequent,19952,Health,0,6,1
24,0,41887,HighSchool,East,Silver,rare,11180,Electronics,0,4,1
25,1,29098,College,West,Regular,occasional,11644,Books,0,5,2
33,1,29658,Bachelor,East,Gold,frequent,12638,Clothing,1,3,4
29,0,46284,College,East,Regular,rare,16708,Beauty,1,4,2
33,0,12907,College,East,Regular,occasional,4349,Books,0,4,0
25,1,47322,College,North,Regular,occasional,15595,Clothing,1,4,2
35,0,9584,HighSchool,East,Regular,frequent,3969,Electronics,0,5,0
30,1,38304,HighSchool,West,Silver,occasional,13101,Electronics,0,5,1
30,0,45935,Masters,East,Gold,frequent,13904,Books,0,6,4
39,1,46205,Bachelor,North,Regular,frequent,17981,Electronics,1,7,2
32,0,22923,Bachelor,East,Silver,frequent,8160,Clothing,0,4,3
35,1,20839,HighSchool,West,Regular,rare,7950,Books,1,4,0
24,1,30393,Bachelor,North,Regular,rare,8956,Electronics,0,6,2
31,1,23801,College,East,Regular,rare,7239,Clothing,1,5,0
33,0,12396,College,West,Regular,frequent,3888,Clothing,1,4,0
28,1,26024,Bachelor,North,Regular,occasional,8280,Beauty,1,4,0
34,0,31124,Bachelor,West,Gold,rare,9516,Electronics,0,5,4
37,0,39902,Bachelor,West,Regular,rare,11717,Electronics,1,5,2
41,1,39681,Bachelor,East,Regular,rare,10718,Books,1,4,2
29,1,15088,College,East,Silver,rare,5105,Health,0,4,3
37,0,9992,Bachelor,West,Regular,occasional,3404,Electronics,0,5,0
24,1,7670,College,East,Regular,occasional,2557,Food,0,5,0
23,1,38197,Masters,West,Regular,occasional,10391,Home,0,4,2
29,0,12762,College,West,Regular,frequent,4916,Clothing,0,5,0
31,0,43858,HighSchool,East,Regular,occasional,12284,Home,0,5,2
37,0,39577,College,South,Gold,occasional,14417,Electronics,1,3,4
27,1,6914,College,South,Silver,rare,2054,Electronics,0,6,3
35,1,35052,College,East,Regular,frequent,13913,Electronics,0,6,2
36,1,43510,College,East,Regular,occasional,11730,Health,0,5,2
35,0,49827,College,West,Regular,occasional,20203,Clothing,0,5,2
29,1,20406,College,South,Regular,frequent,9513,Food,0,7,0
29,1,19250,HighSchool,East,Silver,frequent,7465,Clothing,0,5,3
31,1,40517,Bachelor,West,Regular,occasional,15914,Clothing,0,6,2
32,0,26518,Bachelor,South,Regular,occasional,8365,Electronics,0,5,0
34,0,20208,Bachelor,West,Gold,occasional,7272,Clothing,0,4,4
30,0,8389,Bachelor,North,Regular,occasional,2572,Clothing,1,3,0
32,1,14930,Bachelor,South,Regular,rare,4591,Electronics,0,4,0
27,1,35942,HighSchool,West,Regular,frequent,11827,Clothing,0,5,2
34,0,45275,College,West,Silver,rare,19776,Health,0,4,1
24,1,21519,College,South,Regular,frequent,8214,Health,0,4,0
32,1,8501,College,South,Gold,occasional,3228,Health,1,5,4
34,1,40243,College,West,Regular,rare,12686,Clothing,0,6,2
27,0,42400,Masters,East,Regular,frequent,14441,Electronics,0,4,2
26,0,38477,Bachelor,East,Regular,frequent,13927,Food,0,4,2
36,1,34928,College,East,Regular,frequent,12837,Electronics,0,5,2
34,1,43878,College,East,Regular,occasional,13702,Books,0,6,2
27,0,8854,HighSchool,South,Regular,occasional,3331,Electronics,0,4,0
34,0,31578,Bachelor,East,Regular,occasional,10634,Food,0,5,2
23,1,29475,HighSchool,East,Gold,frequent,10164,Electronics,1,5,4
34,0,28628,College,West,Regular,frequent,10513,Electronics,1,5,2
24,0,8726,HighSchool,West,Regular,rare,3420,Beauty,1,5,0
27,0,14868,College,East,Gold,frequent,5550,Electronics,0,3,4
29,1,31003,Bachelor,North,Regular,rare,9462,Clothing,0,5,2
43,0,30733,Bachelor,South,Silver,rare,10590,Clothing,1,5,1
34,1,36736,College,North,Regular,frequent,8878,Electronics,0,4,2
34,0,43330,Bachelor,North,Regular,rare,15539,Clothing,0,5,2
39,1,36919,Bachelor,East,Gold,occasional,13283,Clothing,0,6,4
30,0,9153,HighSchool,East,Silver,rare,2303,Clothing,0,5,3
37,1,12374,HighSchool,West,Regular,rare,3759,Electronics,0,6,0
27,0,5095,HighSchool,East,Regular,rare,1816,Food,0,6,0
33,1,26486,Bachelor,North,Silver,occasional,9760,Health,1,7,3
28,0,28931,College,South,Regular,rare,11482,Beauty,0,4,2
32,0,42591,College,East,Regular,rare,14548,Electronics,0,5,2
29,0,26397,College,East,Regular,frequent,6117,Electronics,0,5,0
29,0,19701,Masters,East,Silver,rare,8056,Electronics,0,6,3
28,1,38428,Masters,West,Regular,rare,15262,Clothing,1,4,2
32,0,45980,Bachelor,East,Silver,occasional,21095,Books,0,3,1
30,0,10622,College,North,Regular,rare,3796,Electronics,1,5,0
31,1,33767,College,West,Regular,occasional,11636,Clothing,0,6,2
23,1,39135,College,West,Regular,rare,12225,Books,1,5,2
37,1,39944,Bachelor,West,Regular,rare,14807,Health,0,6,2
31,1,28334,HighSchool,East,Regular,frequent,9368,Food,1,5,2
30,0,20030,College,West,Gold,occasional,7404,Food,1,6,4
30,0,6042,HighSchool,East,Gold,rare,2030,Electronics,0,4,4
22,0,46775,Masters,North,Regular,rare,13866,Electronics,0,5,2
31,1,39038,Bachelor,East,Regular,occasional,8717,Electronics,0,6,2
33,0,33804,Masters,West,Regular,occasional,11423,Food,1,5,2
28,0,18603,College,East,Regular,rare,5612,Books,0,4,0
33,0,13644,Bachelor,South,Regular,rare,5241,Health,1,5,0
27,0,38965,College,South,Silver,rare,13560,Food,0,4,1
24,1,47640,College,North,Regular,rare,14932,Electronics,0,4,2
24,1,8675,Bachelor,South,Silver,occasional,2306,Clothing,1,3,3
30,1,5364,College,East,Silver,rare,1610,Clothing,0,6,3
36,0,49195,HighSchool,East,Regular,rare,14045,Health,0,6,2
31,0,36481,Bachelor,East,Gold,rare,13600,Electronics,0,4,4
27,0,30872,Masters,West,Regular,rare,9364,Books,0,5,2
24,0,25316,Bachelor,East,Regular,occasional,9261,Electronics,0,5,0
27,1,48468,HighSchool,East,Regular,rare,16736,Electronics,1,5,2
36,1,40146,Bachelor,North,Regular,frequent,16376,Clothing,1,6,2
29,1,44377,HighSchool,North,Regular,occasional,18772,Books,0,6,2
37,0,43361,College,South,Regular,rare,16051,Electronics,1,4,2
26,1,42471,College,East,Regular,rare,17419,Books,0,5,2
30,0,49010,HighSchool,West,Regular,rare,14496,Electronics,0,8,2
21,0,5651,Bachelor,South,Gold,rare,2074,Clothing,1,4,4
32,1,39479,College,West,Regular,rare,10399,Books,1,6,2
22,1,13835,College,South,Regular,rare,4890,Books,0,5,0
29,1,24340,College,South,Silver,rare,7390,Clothing,1,6,3
28,0,30565,College,South,Regular,occasional,9949,Electronics,0,5,2
32,1,33979,Bachelor,South,Silver,frequent,11723,Beauty,0,3,1
31,0,20072,Masters,South,Regular,occasional,6434,Electronics,0,6,0
38,0,42588,College,North,Silver,frequent,11961,Clothing,0,5,1
29,1,42329,HighSchool,West,Regular,frequent,16970,Electronics,0,6,2
30,1,7571,College,West,Silver,frequent,2525,Electronics,1,6,3
32,0,16830,College,West,Regular,rare,6379,Books,1,3,0
32,1,47505,HighSchool,West,Silver,rare,17950,Health,0,7,1
31,1,39818,Masters,North,Silver,occasional,11437,Beauty,0,5,1
34,0,44388,College,East,Silver,occasional,13773,Clothing,0,4,1
29,0,31901,HighSchool,North,Regular,rare,10879,Books,0,6,2
23,1,29081,Bachelor,North,Silver,rare,12235,Books,1,7,1
31,1,27940,Bachelor,East,Regular,rare,10973,Food,0,5,2
30,1,31433,Bachelor,West,Regular,frequent,11689,Books,0,5,2
28,0,12981,HighSchool,West,Silver,rare,4475,Electronics,0,4,3
20,0,42168,College,North,Silver,occasional,16669,Health,0,6,1
35,1,24614,College,East,Regular,frequent,9440,Books,0,3,0
28,0,19707,College,South,Silver,rare,6261,Clothing,0,6,3
31,1,5645,HighSchool,North,Silver,rare,1699,Electronics,0,3,3
35,0,41462,College,South,Regular,rare,13406,Beauty,1,6,2
25,1,40944,Bachelor,West,Regular,frequent,15952,Clothing,1,5,2
31,0,11832,College,East,Silver,occasional,3981,Food,0,4,3
27,1,31005,Masters,North,Gold,frequent,13793,Clothing,0,6,4
30,1,20713,College,South,Silver,occasional,6950,Clothing,0,5,3
36,1,22078,College,East,Regular,occasional,7587,Food,0,6,0
33,0,32525,Bachelor,West,Gold,frequent,11620,Books,0,6,4
33,1,22990,Bachelor,West,Regular,rare,7363,Clothing,0,5,0
28,0,20977,HighSchool,East,Regular,rare,6201,Food,1,4,0
28,1,26623,College,West,Silver,occasional,11272,Beauty,0,4,3
31,1,17938,HighSchool,East,Regular,occasional,5952,Books,0,6,0
32,1,11170,HighSchool,North,Silver,rare,3904,Electronics,1,4,3
30,0,41248,HighSchool,West,Regular,occasional,15914,Clothing,0,5,2
32,1,26847,College,West,Regular,occasional,8966,Clothing,0,4,0
29,0,32700,HighSchool,East,Gold,occasional,9903,Books,0,5,4
30,1,31231,HighSchool,West,Regular,rare,11442,Books,0,5,2
29,0,9035,Bachelor,East,Regular,occasional,3602,Home,0,5,0
28,0,8107,Bachelor,East,Regular,rare,3023,Electronics,1,5,0
26,0,30554,Bachelor,North,Regular,rare,10333,Electronics,0,5,2
37,1,43826,Masters,West,Regular,frequent,14258,Home,1,7,2
30,0,30769,Bachelor,West,Silver,occasional,12259,Clothing,0,7,1
30,1,11468,Bachelor,East,Silver,rare,4546,Health,0,5,3
32,1,19185,HighSchool,North,Silver,rare,5121,Clothing,0,5,3
32,0,34736,Bachelor,East,Silver,occasional,11023,Health,0,7,1
36,0,42593,Bachelor,West,Regular,occasional,16874,Books,1,3,2
38,1,19113,HighSchool,North,Regular,rare,8197,Home,0,5,0
30,1,8403,College,North,Silver,occasional,3460,Health,1,4,3
35,0,48597,College,South,Regular,occasional,18687,Health,1,5,2
35,1,6854,Bachelor,East,Silver,rare,2523,Electronics,0,5,3
35,0,40131,College,East,Regular,rare,14324,Books,0,6,2
30,1,8992,College,East,Regular,occasional,3664,Electronics,1,6,0
31,1,16274,Bachelor,West,Silver,rare,6291,Food,1,5,3
30,1,30088,Bachelor,East,Regular,rare,11240,Electronics,1,7,2
25,0,44797,College,East,Regular,rare,14833,Food,0,7,2
29,0,5402,HighSchool,East,Regular,rare,2071,Clothing,0,4,0
33,1,31044,HighSchool,West,Gold,occasional,12732,Clothing,0,4,4
31,0,11187,College,North,Silver,occasional,3887,Electronics,1,6,3
31,0,37326,Bachelor,South,Silver,rare,14111,Health,0,6,1
32,1,17316,College,East,Regular,occasional,4877,Clothing,0,5,0
33,0,36315,HighSchool,South,Silver,rare,12751,Electronics,0,4,1
31,1,6211,Bachelor,West,Regular,rare,2132,Clothing,0,5,0
24,1,42639,College,West,Regular,rare,14764,Health,0,8,2
30,1,14153,College,South,Silver,occasional,4409,Beauty,1,6,3
18,0,30451,Masters,East,Regular,rare,9830,Health,0,4,2
23,1,16243,College,East,Gold,rare,5634,Health,0,8,4
30,0,48447,College,South,Silver,rare,16146,Electronics,0,6,1
25,0,17533,Bachelor,East,Regular,occasional,5847,Health,0,6,0
32,1,49734,College,South,Regular,rare,17878,Clothing,0,3,2
24,1,45999,College,West,Regular,rare,16858,Electronics,0,4,2
23,1,35294,Bachelor,East,Regular,rare,15662,Clothing,0,5,2
30,1,23577,Bachelor,South,Regular,occasional,8534,Food,0,5,0
35,0,19083,Bachelor,West,Silver,occasional,6250,Electronics,0,6,3
26,1,5940,Bachelor,West,Regular,rare,1530,Food,0,5,0
24,0,44532,Masters,South,Regular,frequent,15856,Clothing,0,3,2
25,0,5235,College,East,Regular,rare,1533,Electronics,0,5,0
28,0,17083,Bachelor,East,Silver,frequent,5242,Electronics,0,6,3
33,1,38085,Bachelor,East,Silver,occasional,14057,Health,1,5,1
33,1,31434,College,West,Regular,rare,12850,Health,0,5,2
26,0,26338,College,East,Silver,frequent,8799,Electronics,0,5,3
38,0,17978,College,East,Regular,frequent,7722,Health,1,3,0
37,1,47723,HighSchool,North,Regular,occasional,19941,Beauty,0,6,2
32,0,26030,Bachelor,North,Regular,occasional,9285,Health,0,6,0
30,0,48601,Bachelor,West,Regular,rare,15232,Electronics,1,5,2
33,0,42990,Bachelor,West,Silver,rare,18368,Electronics,1,6,1
27,0,21764,Bachelor,West,Regular,occasional,8196,Electronics,1,6,0
33,1,36786,Bachelor,East,Regular,frequent,11638,Books,0,4,2
29,1,26643,Bachelor,South,Silver,frequent,9378,Electronics,1,4,3
23,1,20965,Bachelor,East,Silver,occasional,9339,Clothing,1,5,3
30,1,47004,Bachelor,South,Regular,rare,14193,Beauty,0,7,2
32,0,32574,Bachelor,South,Regular,frequent,13667,Electronics,0,5,2
34,1,12499,HighSchool,West,Regular,frequent,4984,Clothing,1,5,0
27,0,31273,Bachelor,South,Regular,rare,9532,Books,0,5,2
29,1,38073,College,North,Regular,rare,10631,Food,0,5,2
28,1,11656,Bachelor,West,Regular,rare,4254,Clothing,0,5,0
30,0,11172,College,North,Regular,rare,3930,Food,0,3,0
24,0,42910,Bachelor,North,Regular,rare,12301,Electronics,0,8,2
27,1,43672,College,South,Regular,rare,12439,Electronics,0,6,2
31,0,45540,HighSchool,West,Regular,rare,18514,Books,1,4,2
38,1,30782,HighSchool,South,Regular,rare,12032,Electronics,0,3,2
37,0,36904,College,South,Silver,frequent,12371,Food,0,3,1
39,1,47017,College,North,Regular,frequent,18716,Beauty,0,4,2
29,1,34719,College,South,Regular,rare,9737,Books,1,6,2
36,0,45179,HighSchool,West,Silver,occasional,17326,Electronics,1,4,1
22,1,8447,College,North,Silver,rare,2494,Books,0,6,3
20,0,15335,Bachelor,West,Regular,occasional,6586,Electronics,0,6,0
24,0,6023,College,North,Regular,rare,1989,Food,0,5,0
30,0,12174,Bachelor,West,Regular,rare,5276,Electronics,1,7,0
34,1,22669,College,South,Silver,frequent,9227,Clothing,1,6,3
25,0,27208,Bachelor,East,Regular,rare,11099,Food,0,4,0
31,1,29058,College,South,Regular,rare,7449,Books,1,4,2
29,1,16536,Bachelor,West,Silver,rare,5107,Food,0,5,3
31,0,14664,College,North,Regular,rare,4815,Health,0,5,0
29,0,42832,Masters,East,Regular,rare,13261,Electronics,0,5,2
24,1,25360,Bachelor,North,Regular,rare,9276,Electronics,0,5,0
37,1,46550,College,South,Regular,rare,13811,Electronics,0,5,2
31,0,15218,Bachelor,West,Regular,rare,4646,Electronics,0,6,0
31,0,39368,HighSchool,West,Regular,rare,17383,Electronics,0,5,2
29,1,41390,HighSchool,East,Regular,occasional,12898,Home,1,5,2
29,1,29433,Bachelor,West,Silver,rare,12479,Food,0,4,1
28,1,46747,HighSchool,North,Regular,rare,19859,Health,0,5,2
26,1,31837,College,South,Regular,rare,9575,Clothing,0,5,2
33,1,23638,College,North,Silver,rare,8254,Health,0,5,3
32,0,42355,College,East,Silver,rare,13813,Electronics,0,5,1
22,1,26922,HighSchool,North,Regular,occasional,11669,Electronics,1,7,0
32,1,26985,College,West,Silver,frequent,8953,Electronics,1,3,3
38,0,24334,Masters,West,Silver,rare,9931,Electronics,0,6,3
37,1,44239,Bachelor,North,Silver,rare,15871,Books,0,4,1
29,0,35365,College,West,Silver,rare,13112,Health,0,4,1
31,0,27458,College,East,Regular,rare,11039,Electronics,1,5,0
